Timestamp,RE test,#21 STEAM FLOW;,"RB21 Soot Blowers Steam Header Flow, PV","RB21 South Soot Blowers Steam Header Flow, PV","RB21 North Soot Blowers Steam Header Flow, PV","RB21 Primary Air Flow, PV","RB21 Secondary Air Flow, PV","RB21 Secondary Air Flow, SP","RB21 Tertiary Air Flow, PV","RB21 Primary Air Temperature, PV","RB21 Secondary Air Temperature, PV","RB21 Tertiary Air Temperature, PV","RB21 Teriary Windbox Pressure, PV","RB21 Secondary Windbox Pressure, PV","RB21 Primary Windbox Pressure, PV","RB21 Flue Gas Oxygen, PV",RB21 O2PCTMASSTHPT 1 MIN AVG;,RB21 TRSRAW 1 MIN AVG;,RB21 NOXRAW 1 MIN AVG;,RB21 CO PPM RAW 1m AVG;,RB21 SO2RAW 1 MIN AVG;,BLACK LIQUOR FLOW;,TEMP SBL TO STORAGE;,"RB20 Salt Cake Screw Speed, PV","RB21 Salt Cake Screw Feeder Speed, PV","Heavy Solids Concentrator Product Flash Tank Vapor Temperature, PV;",HEAVY BLACK LIQUOR FLOW;,STRONG BLACK LIQUOR FLOW CONTROL,STRONG BLACKK LQR TEMPER;,BURN RATE;,"RB21 Black Liquor Density Dry Solids (Transmitter A), PV","RB21 Black Liquor Density Dry Solids (Transmitter B), PV",21 LIQUOR % SOLIDS2 TTL AT 5:30 AM,"Recovery Boiler 21 Feed Black Liquor Flow, PV","RB21 Black Liquor Indirect Heater Temperature, PV;",SALT CAKE MIX TANK TEMP;,W SLT CAKE MIX TANK TEMP;,"RB21 Black Liquor Direct Heater Temperature, PV;",BLACK LIQUOR PRESS;,IGNITER GAS FLOW B,21 Boiler Burner Gas Usage RPT,"RB21 North Percipitator Inlet Temperature, PV",MAIN GAS VALVE DEMAND,"RB21 Furnace Pressure, PV",PUMPOUT SULFIDITY-CALCULATED-RPT,"PUMPOUT ""A"" TEST-RPT","PUMPOUT ""B"" TEST-RPT","PUMPOUT ""C"" TEST-RPT",SLAKER SULFIDITY-CALCULATED-RPT,SOUTH ESP DRAG SCR AMPS;,"Tall Oil Scrubber pH, PV",BOGOL TALL OIL TONS AT 5:30AM,BL KR BC RESID EA,BOILOUT TO WW BL STORAGE;,SOUTH YARD LIQUOR LINE FLOW INDICATION;,K1 Digester Extraction Factor-MIGRATE,"WEAK WASH SYNTHETIC FLOW, PV","Lime Kiln Clarifier 4 CE (Calculated), PV","SO-CHEM FLOW CONTROL, PV",KAPPA SC NEW,"WASH EXTRACTION FLOW, PV",EXTRACTION FLOW         ,LCL PUMP FLOW TO LCL HTR,"WASH EXTRCTION HDRS FLOW, PV","BOTTOM CIRCULATION FLOW, PV","CAUSTIC TO SYNTHETIC FLOW, PV",SODIUM SULFIDE MIXING FLOW,TOTAL NATURAL GAS FLOW TO 21 BOILER-MIGRATE,"RB20 Salt Cake Blower Pressure, PV",RB21 OPACRAWPCT 1 MIN AVG;,"RB21 Scrubber Fan Shower Flow, PV","RB21 Dissolving Tank Scrubber Fan Load, PV",RB21 CO PPM CORR 1m AVG;,RB21 NOXCORR 1 MIN AVG;,RB21 TRSCORR 1 MIN AVG;,21 RB FW/STEAM DIFFERENT;,"RB21 Soot Blowers Steam Pressure, PV","RB21 South Soot Blowers Steam Header Flow, OP","RB21 North Soot Blowers Steam Header Flow, OP",ECON EXIT FEEDWATER TEMP;,"RB21 Steam Drum Pressure, PV;",GEN BANK DRAFT LOSS;,SUPERHEATER DRAFT LOSS;,"No 2 Econ Draft Diff, PV","No 1 Econ Draft Diff, PV","Recovery Boiler 21 Secondary Superheater Outlet Temperature, PV",MAIN STEAM PRESS;,"RB21 South Percipitator Inlet Temperature, PV",NRTH ESP DRAG SCRPR AMPS;,"RB21 North Percipitator Outlet Temperature, PV","RB21 South Percipitator Outlet Temperature, PV","RB21 North Induced Draft Fan Amps, PV","RB21 North Induced Draft Fan Speed, PV","RB21 South Induced Draft Fan Speed, PV","RB21 South Induced Draft Fan Amps, PV",LK WL SULFIDITY CALCULATED - RPT,"RB21 Condensate Blow Down, PV","RB21 Feed Water Flow, PV;",FEEDWATER PRESS;,FEEDWATER CONDUCTVY;,"Recovery Boiler 21 Steam Drum Level, PV;",STM DRUM LEVEL TRANS A;,STM DRUM LEVEL TRANS B;,STM DRUM LEVEL TRANS C;,SUPERHEATER VENT VLV OP;,50# STEAM TEMP;,150# STEAM TEMP;;,"RB21 Tertiary Air Flow, OP",MAIN GAS HEADER FLOW B,"RB21 Secondary Air Flow, OP",TOTAL AIR FLOW;,SEC/TERT F.D. FAN AMPS;,PRIMARY F.D. FAN AMPS;,"RB21 Primary Air Flow, OP",21 RB PRI AIR / TTL AIR;,"Recovery Boiler 21 North Feed Black Liquor Flow, OP","Recovery Boiler 21 Feed Black Liquor Flow, OP",RECIRC FLOW;,BLK LIQ SOLID 50/50 TEST;,"RB21 Green Liquor Density (Test Sample), PV",RB21 Black Liquor Heating Value (#Steam/#BL)-MIGRATE,"RB21 Dissolving Tank Level, PV;",RB21 Dissolving Tank Density-Test,"RB21 Green Liquor to Clarifier A-Flow, PV","RB21 Green Liquor to Clarifier B-Flow, PV","RB21 Green Liquor Density, PV;","RB21 Dissolving Tank Temperature, PV;",MIX TANK AGITATOR AMPS;,"Recovery Boiler 21 Salt Cake Mix Tank Level, PV;",WST SLT CAKE MX TNK AGIT;,"RB21 West Salt Cake Mix Tank Level, PV;","RB21 West Salt Cake Mix Tank Level, OP;",STRONG LIQUOR TO CONCENTRATOR OUTPUT,STRONG LIQUOR TO CONCENTRATOR,RB21 SALT CAKE MIX TANK FLOW,HVY LQR TRANSF PMP 2 AMP;,HVY LQR TRANSF PMP 1 AMP;,HVY LQR STORAGE TANK LVL;,"RB21 North Soot Blower Motor Load, PV","RB21 South Soot Blower Motor Load, PV"
03-29-2022 11:00:00,84.4,410.8865356,51.4443245,20.2351475,16.8996277,179.8458252,332.1755371,354.9938049,95.6455154,259.6827087,265.5932617,100.4006653,13.8480663,7.8139687,2.4784629,3.0182607,0.1715981,0.8551576,131.429245,580.0599365,115.9671097,247.6059113,218.3455048,16.8105011,0,208.0553741,299.4381714,372.9458923,206.4855804,247.5639496,68.4839554,68.5127182,67.7699966,122.0855713,262.5088806,219.7001953,212.9553528,262.5558472,29.3882732,15403.37793,0.682,280.7977295,0,0.3945263,27.4899998,16,20.9500008,18.3799992,23.8899994,5.0679016,-0.2271691,44,0.1373,0.8429304,67.6870499,1.1188682,111.9642334,78.5100021,17.6995049,107.1999969,316.9141235,39.2444839,1320.169678,1132.488281,2466.819824,13.9776258,0.9967497,Calc Failed,0.736025,2.2472072,98.9283676,123.8437653,343.0265503,73.1800766,0.5753514,-26.6357479,398.0387573,0.0029417,56.224514,491.8289795,912.8155518,2.6026218,-0.0868028,0.9379501,1.1289457,829.1624146,852.6039429,362.4987183,4.4421749,470.7150574,364.7990112,77.2927246,472.240387,469.7269897,75.4848404,24.4200001,3.768142,387.6096497,1164.633301,9.6409664,-0.2117788,4.9571681,4.3463044,3.7226055,0,349.3626404,Bad,46,Bad,49,597.5426636,161.1464386,33.40411,43,29.4629326,67.0204849,0,0,60,22.3999977,3.3942564,72.878891,22,682.6015625,-394.1303711,21.8595009,193.6917267,5.3664618,65.7519608,10.1425562,75.2391968,19.8525925,20,62.0801086,280.2699585,24.896904,35.7652626,81.5689316,1.6981711,0.9508402
03-30-2022 11:30:00,87.3,415.4866943,50.7725372,19.6044464,18.4302273,175.7849274,323.9879456,354.9938049,73.7900925,259.4967041,264.8183289,92.501297,8.5980415,7.0364923,2.5965867,1.8849776,5.551652,0.817982,81.7457657,108.5819397,0.4,253.536972,216.1552429,16.8105011,0,202.165451,264.9038696,372.4211426,204.5519257,253.5167847,67.95681,68.0421524,68.5800018,124.9704285,262.7886353,218.1928253,205.87146,262.8295593,32.1630096,8118.642578,0.006,277.6541748,0,0.2188769,27.4899998,15.3100004,20.9500008,18.3799992,23.8899994,5.1214628,-0.2268951,45,0.1275,0.5871583,-5.4664488,1.0953679,96.2584763,78.5100021,18.8776188,114.8000031,317.0513306,39.66959,1591.841797,1203.194214,2468.452393,12.0150547,0.9828756,Calc Failed,1.0287052,2.5744021,76.6328583,118.9861603,84.1335678,69.699646,0.6586254,22.4303608,408.3777161,0.0029581,64.7419128,486.2773438,911.0756836,0.2841223,-0.0944787,0.841695,1.052514,831.1941528,849.8021851,355.8208923,4.3923583,347.7380371,356.5722046,76.5016937,477.1257324,469.5492859,75.2915649,24.4200001,4.0051556,443.087738,1150.905151,9.9382896,-0.6247744,4.7214899,5.155056,3.3312531,0,340.4432983,Bad,36,Bad,47,564.3609619,152.5061188,31.8917465,42,30.5274849,68.2664413,0,0,60,22.3999977,3.3416786,73.9091492,22,-354.9463196,465.835968,21.6160297,195.2896729,5.4834027,65.6463013,10.0451775,77.1167679,24.8328648,18.1525803,60.9367104,308.1869202,24.9977398,35.6774673,89.3277817,2.0309691,1.1528986
03-31-2022 11:15:00,86.8,422.5080261,22.1537628,3.2460032,17.1640854,171.4898682,340.5798645,354.9938049,72.9780807,261.8666687,263.2624817,88.8863068,8.3751001,9.5480013,2.7224596,2.2632446,5.8634496,2.0468993,74.483696,319.6180725,3.3284142,251.8610535,220.4400482,16.8105011,0,202.6730957,258.6504211,384.4259338,204.2883606,251.7122955,65.5353775,65.7857513,67.6399994,124.1332016,264.2076721,234.0292206,202.9646759,264.2106628,29.8115673,24682.47266,0.001,285.1399536,0,0.3322472,27.4899998,15.3100004,14.9200001,20.8999996,23.8899994,5.0408363,-0.2265127,45,0.1353,0.8002388,-76.3620377,1.0759221,96.1677399,78.5100021,20.1505604,108.1999969,327.7709351,36.441391,1648.783936,1287.161011,2474.371094,12.0759993,1.011371,Calc Failed,0.4252472,3.8854625,92.849762,123.3008423,285.4847412,64.7372665,1.7835602,5.2682385,430.0574646,0.0533012,67.2305984,498.9028931,920.5925903,Bad,-0.0476324,0.9235453,1.1007155,822.269043,855.3005981,359.782959,4.4863858,470.7150574,360.3703003,74.4238892,463.6659546,459.1196289,74.8041534,24.4200001,4.1714783,433.6488647,1155.434082,10.3064203,0.531328,4.3493447,3.5327542,2.9289341,0,338.2104797,Bad,36,Bad,54.878437,574.2994995,153.5506287,30.9797592,43,29.3565273,64.9118042,0,0,60,22.3999977,3.3988454,73.9203568,22,-334.2129211,511.6871033,21.3540344,196.2675171,5.4860926,65.6045456,10.285553,76.9221649,24.481472,20.6734962,61.0229797,288.0375977,24.1036644,33.841423,88.7154312,2.0365791,Bad
04-01-2022 13:45:00,87.4,406.4021301,51.4443245,19.6634216,16.9657097,172.2601471,333.6192627,354.9938049,69.3523865,263.0266113,266.7176514,98.87397,8.3950224,9.5479078,2.6395736,3.2498937,6.444376,1.078127,74.7102737,58.6268692,0.2547605,253.7627563,219.3037262,16.8105011,0,206.1807709,273.8804016,392.5835876,205.7267303,253.6672058,67.8634949,68.0154266,66.3499985,125.0780182,262.4721985,224.2293091,212.2494354,262.4677124,32.0064354,8256.860352,0.049,270.8302917,0,0.4097045,23.2099991,15.8000002,21.2800007,18.2700005,19.7600002,5.0148439,-0.2241112,45,0.1402,0.7592468,3.8358252,1.0536867,48.1721535,76.0500031,12.0270824,99.4000015,364.8461304,38.7583466,1672.088257,1216.719605,2636,5.9891353,3.0048611,Calc Failed,0.5307642,1.8419392,92.9995422,118.3967972,50.7594643,68.9817505,1.006216,-0.0068251,404.8076172,11.7337189,58.851387,500.4174805,910.3104858,Bad,-0.0492423,0.9737808,1.0405884,808.1260986,850.9545288,361.9845581,4.4459863,470.7150574,363.2871704,78.5373917,470.6097107,461.4569092,76.8883667,22,4.1508985,401.8514099,1162.537598,5.8793778,0.3591777,4.8231311,3.5358679,3.590878,0,349.2755127,Bad,35,Bad,53,564.9454346,153.9463806,31.4392128,43,30.1490345,68.4894638,0,0,60,22.3999977,3.2796087,73.7694321,22,-216.1434326,338.9267578,20.7178593,196.4340515,5.4231329,65.6109009,10.0910444,76.9071808,25.1680355,19.9858856,61.1059952,300.4598694,25.0845699,35.7203751,84.4899521,1.8261547,1.2473794
04-04-2022 10:40:00,92.8,448.5401306,50.415062,13.5744238,17.1281891,170.111496,321.2872925,354.9938049,93.575058,259.9248352,267.3546143,98.9683914,13.5560656,8.8986568,2.8210347,2.1955462,5.7000108,1.2363367,76.699707,1.2309957,86.9871521,253.7206726,220.6804352,16.8105011,0,204.7580109,295.8755493,380.1539612,203.6348724,253.9795227,70.7181931,70.8770752,69.8199997,125.088089,263.7262573,226.8015594,206.6855469,263.7810974,32.2935944,8218.678711,0.049,287.2875671,0,0.3601301,26.0599995,15.8299999,21.4099998,18.6200008,23.3400002,5.0534344,-0.2243631,30,0.1245,0.7592468,-70.3350754,1.0211806,95.1235046,81.0899963,15.3791857,109.9000015,427.2996521,39.6672935,2088.246338,1287.305908,2826.27002,9.9995394,3.00863,Calc Failed,0.6774669,3.0069299,75.1882248,121.8870239,1.5120492,65.6309738,1.029774,25.9285984,408.6964722,78.630661,61.773613,496.0423279,941.3216553,Bad,-0.0880758,1.0159397,1.2191682,833.2276611,873.050354,367.4368286,4.4401035,470.7150574,366.5740356,81.6160583,482.116333,479.4519348,79.69664,24.6399994,4.3402848,471.1568604,1174.819458,5.5949941,0.9235821,4.8899803,2.8744986,3.5589259,0,337.5073547,Bad,45,Bad,51,575.5446167,156.6442871,31.6688805,47,29.2085648,70.3420486,0,0,60,22.3999977,3.6198575,72.9059372,22,546.7785645,-543.0145874,21.7688713,202.5194855,5.4785314,65.705452,10.0255728,78.334137,26.3410835,14.3341503,59.0014343,342.6815491,25.4488144,35.9672585,85.481102,1.8329414,1.2466198
04-06-2022 10:30:00,89.5,435.191864,51.4443245,18.2604542,16.8217335,168.807663,323.1270447,354.9938049,95.1183167,256.8015442,264.8668823,106.9803314,16.2683792,9.2813778,3.0237682,2.678899,5.7864022,0.9629982,68.6522446,5.6153026,5.3071175,253.3313751,220.9555054,16.8105011,0,202.5438995,294.4611511,387.6026611,204.5065308,253.2051544,70.4801559,70.661644,71.4800034,124.8465271,266.0254517,230.8055878,204.5702209,266.0050964,32.9490623,8146.092285,0.006,280.9419556,0,0.3880247,26.3199997,15.8299999,21.6599998,18.6800003,25.6900005,5.0773978,-0.2251144,45,0.134,0.8986723,-63.8411674,1.0622815,79.7409058,78.9300003,28.4574261,100,447.3060303,39.8580627,1668.733398,1290.846069,2920.489258,9.9965277,1.494929,Calc Failed,20.821806,31.3724174,Bad,126.6669312,4.2430887,60.6387978,0.8346806,-40.303688,403.210083,67.4524231,58.3348045,490.1264038,935.7020264,0.9738691,-0.1449834,1.0024736,1.3486969,829.0335083,870.3167725,361.2825317,4.4775252,470.7150574,360.6175842,85.7018967,514.7831421,507.5184326,84.9927521,24.5599995,5.2873631,389.1595459,1167.557983,5.1757698,1.1200413,4.5397682,2.6889758,3.4343505,0,338.9212341,Bad,50,Bad,52,577.5543823,158.7017822,32.291256,48,29.0445881,70.0534668,0,0,60,22.3999977,3.5318513,72.926445,21,415.4758911,-377.4508362,21.371418,200.8049774,5.3807049,65.6432724,10.0790043,78.1169968,38.2958717,10,57.2807007,397.6680298,25.3010864,35.4744225,82.3127518,1.7892776,1.2293193
04-08-2022 10:25:00,92.9,458.6128845,51.4443245,20.339529,17.373518,168.3777008,305.1208801,354.9938049,100.9327698,255.282959,260.269928,84.9791718,17.2371712,10.1104565,2.6919549,2.0902591,5.7977061,0.7392353,78.5877304,19.6345139,0.2396691,251.1091309,223.6707764,13.7565155,0,192.8040009,271.0566406,385.5944824,205.3484344,251.1739349,71.1967316,71.3578796,70.3799973,123.7509842,262.133667,226.5968628,208.1645203,262.1356812,31.9911156,8307.256836,0.006,293.8614807,0,0.4135888,26.3299999,15.4899998,21.1900005,18.2800007,24.8799992,5.1904941,-0.2237402,45,0.1334,0.7592468,66.0217743,1.0427903,47.8916397,80.5199966,24.3315105,110.6999969,447.1312866,38.5870552,1665.503296,1293.6073,2853.795166,5.9810505,0.2727108,Calc Failed,20.3280544,5.0695844,97.8333282,118.7604523,18.5526638,67.2302399,0.6269757,1.354601,400.8857117,0.0004415,59.5059433,492.4701233,929.5220947,Bad,-0.1415603,0.9733827,1.2853886,812.1242676,855.9059448,363.5252991,4.5966973,355.6906128,362.4403992,83.0966797,489.2651062,485.4707947,79.3520889,24.9500008,5.4048362,465.000061,1128.193359,5.4460573,-0.8957549,4.7255502,5.8058062,3.6163898,0,342.3674316,Bad,54,Bad,52,566.262085,156.8585968,31.7497902,46,29.3334217,70.6932678,0,0,60,22.3999977,3.6906447,72.90728,21,547.7790527,-439.9192505,21.601202,200.8726959,5.5177822,65.5207138,10.135294,77.2766342,38.3776054,10,57.090477,389.9369202,25.3748245,36.0443802,77.9255447,2.0594449,1.0792015
04-11-2022 10:45:00,92.8,444.9197388,15.9186602,16.3511028,0.1081399,161.2846222,311.8455505,354.9938049,98.7527008,259.6869812,262.7750549,100.8088913,17.468935,9.9984865,2.6739786,2.4620807,5.7068458,0.9937921,71.2381363,42.5829468,0.3921654,254.0101624,221.8119659,13.7565155,0,195.1218109,304.9267883,378.3429565,205.9556885,253.4535522,71.5348587,71.6765518,71.6699982,125.1588211,263.9790344,229.3371429,210.5726776,263.9361572,29.6457787,8248.289063,0.006,289.4509277,0,0.3527629,27.5200005,15.3500004,21.1499996,18.2600002,27.5300007,5.0485706,-0.2240153,45,0.1411,0.7592468,0.6675323,1.0655755,1.650274,81.1699982,19.7985287,110.5,411.828949,41.8337746,1872.738403,1294.851563,2913.588135,0.2234049,-0.0016537,Calc Failed,22.3906612,4.5830493,169.4415741,125.6522369,30.3657379,60.5197182,0.8360325,-49.5815544,432.662262,81.7697296,0.1214321,498.3965149,932.848877,0.2959672,-0.1716593,0.9785509,1.1881377,821.1503296,863.5646362,363.5191956,4.4517608,353.6947021,363.0792847,75.5211487,481.0101929,470.0470581,72.105957,25.2399998,5.3903189,410.2697144,1147.746582,5.413692,-0.3768554,4.4446998,4.4576988,3.3917234,0,339.1521912,Bad,55,Bad,53,562.5159302,158.2355194,31.5103283,46,28.3511848,69.9338837,0,0,60,22.3999977,3.5128193,73.0566635,20,-412.7171936,524.7481079,21.7426414,193.0908203,5.4633174,65.5904999,10.0353889,77.6742554,36.5618782,10,57.747139,386.8368835,25.0523586,35.5918312,83.8430328,0.3471261,1.2603183
04-12-2022 09:30:00,92.7,447.565979,51.4443245,18.4387608,17.4382668,161.6075592,312.9073792,354.9938049,93.556488,255.8384705,260.4811096,102.9363174,17.3808022,10.1051216,2.7644675,1.9445609,5.8514519,1.3600804,73.4336014,6.9323783,10.9667206,253.7810211,220.767868,13.7565155,0,202.8596497,315.5589294,380.3267517,206.1786499,253.4485626,71.7128067,71.8593063,71.8300018,125.1427765,264.4639282,231.4737549,210.228363,264.4555969,31.6836929,8162.941895,0.006,291.3278503,0,0.4427266,28.0200005,15.3599997,21.2000008,18.3299999,26.5499992,5.0241222,-0.2251144,45,0.1344,0.5244859,2.359637,1.0056239,1.5341923,81.5999985,19.8798466,112.1999969,367.7588806,41.1237068,1675.712647,1301.440918,2848.257568,0.2285194,0.008138,Calc Failed,22.4132462,3.2033603,Bad,122.7733536,5.3381376,62.5301933,1.1111041,41.0369225,400.2936707,1.8030759,62.2497101,487.3133545,938.2512207,2.488699,-0.1077297,0.9791015,1.2091039,821.2459717,867.3794556,369.5522461,4.4233222,470.7150574,368.03302,82.3905792,512.668396,503.5099792,81.8319473,24.9400005,5.4832373,490.0491333,1166.629517,5.3251495,0.7910642,4.7172666,3.4930515,3.2596524,0,338.7908936,Bad,54,Bad,53,559.2003784,157.1516724,31.5384159,46,28.3952427,70.533577,0,0,60,22.3999977,3.6029599,72.5891647,20,-411.6846313,417.9849854,21.5287094,198.9828491,5.4999847,66.0480881,9.9884777,75.6944962,37.973053,10,57.6796417,383.696167,24.8989925,35.4720535,83.8249435,2.0679483,0.8217654
04-15-2022 10:00:00,90.9,445.4614868,51.2371216,18.893507,15.1040802,147.2509308,353.6914063,354.9938049,79.1469193,264.9865723,263.6099243,101.3540192,12.0205622,9.8388205,2.6313539,2.3920863,5.7385015,0.9435285,75.8945084,131.3760986,0.2314285,253.3403778,220.2203979,13.7565155,0,232.411911,253.6182709,400.8468933,206.3267059,253.5063477,71.6804199,71.8169708,71.9899979,124.8779373,264.1537476,231.3847961,203.5475311,264.1207275,30.5167236,8224.577148,1.0700001,292.7643738,0,0.3504914,26.9500008,15.4399996,21.4500008,18.3299999,26.1399994,4.951705,-0.2248139,45,0.1304,0.9688397,-73.3774643,1.0836332,80.1912842,80.4499969,19.6892052,109.5999985,378.3161621,41.7087822,1502.684815,1305.113159,2855.003174,10.0166483,-0.0161426,Calc Failed,19.4988155,3.8244264,150.5375671,114.9632492,105.0468903,65.467453,0.7877514,-62.3628006,401.5161133,78.834137,56.8150635,473.1811218,935.0192261,0.9751409,0.0375473,0.8875161,1.2572768,830.4065552,865.9962769,358.1608582,4.4077306,349.967041,358.5339355,78.8914642,482.1736755,479.4354858,76.3461685,24.5799999,5.7087135,398.5101013,1159.702881,5.3462667,0.7343958,5.637404,2.3775589,3.6171808,0,330.2539673,Bad,45,Bad,68,567.6599731,154.2691345,30.1443138,57,25.6058197,69.72332,0,0,60,22.3999977,3.6227918,79.3000259,21,-86.7677155,294.0516052,20.5509052,195.7816467,5.3105116,62.1580505,9.8421793,67.891449,42.9321136,15,54.931057,430.1259766,24.0945873,34.1190186,75.0966721,2.4830713,2.7003443
04-18-2022 09:00:00,92.4,452.1674805,9.9033699,6.2921462,7.0314479,148.8344574,349.7047424,354.9938049,90.0987396,264.0552368,257.8272705,98.3942032,16.2278919,9.1443901,2.0904992,2.824538,6.0121145,0.8442287,76.0146637,43.8136139,0.3,235.4797974,219.4120483,13.7565155,0,218.6786346,239.8664551,355.085022,205.948761,235.6250763,72.3738556,72.5354767,72.4000015,116.1419449,266.2915344,228.2667389,200.8736725,266.3363037,27.9174747,15487.93945,0.365,292.6581421,20.6268349,0.2291081,26.6299992,15.3100004,20.9500008,18.1000004,25.8700008,5.0298238,-0.2246027,45,0.1304,0.7592468,83.3522797,1.0668491,119.481163,81.2099991,15.2382765,111.8000031,346.7359619,39.5133133,1622.116089,1293.86377,2890.708984,12.0196209,0.6911631,45.6146011,22.8827114,11.4952707,139.9777679,118.8199844,43.3046265,65.3739548,0.7136979,11.2552176,428.9769897,40.2530251,96.6685638,494.6299438,931.6436768,0.4831702,-0.2517388,1.0139235,1.2096829,831.6217651,860.9515991,363.2377625,4.4952836,375.8426514,364.7228088,73.0612717,483.1938171,473.0169373,68.9570618,24.6000004,5.5815449,448.7423706,1176.038452,5.7900658,-0.3457462,7.0730705,3.7406962,4.2281718,0,339.0235596,Bad,60,30353.61523,66,575.8694458,156.0254974,30.2679691,58,24.8510151,67.9846268,0,0,60,22.3999977,3.8979387,78.9197311,20,510.7301941,-362.0131836,21.3680782,193.986145,5.4459085,62.810627,9.8751516,68.0575485,38.3519363,15,56.6733208,383.5618286,24.5828266,35.0260239,88.665329,0.7873781,-0.055907
04-19-2022 07:00:00,90.1,441.6177979,51.4443245,16.0602188,15.7130775,150.6753235,356.2025452,354.9938049,77.7086792,260.0746155,254.48172,87.6670837,12.012641,9.105957,2.2988827,1.7248369,6.3946371,2.1819565,84.3166962,3.6668966,13.5834484,253.143158,219.3632202,13.7565155,0,220.3039551,234.9786072,347.8514404,206.4306641,253.2076721,72.6100159,72.7467575,72.6699982,124.6936264,263.2910156,228.539505,205.1845093,263.2910461,30.6153145,8385.481445,0.407,298.3277893,0,0.4202059,25.8799992,15.6899996,21.5599995,18.4799995,25.1900005,5.0355062,-0.2230957,45,0.1314,0.7698349,73.4095688,1.1123421,84.6921463,81.0500031,16.3554916,103.8000031,441.7182617,37.4169312,1486.473267,1288.061035,2953.851318,9.9902239,1.1550845,Calc Failed,22.0952454,2.8872828,89.3007431,117.2622604,5.2001867,63.7297707,1.9436133,-24.8432388,409.3768616,72.0879059,57.567585,497.4631958,930.1013184,0.6706926,-0.3238183,1.0448492,1.402228,824.833252,860.0372925,364.5875854,4.4193807,356.5528259,365.0003357,85.4625015,504.0107422,494.4084473,84.0435944,24.8099995,5.5279012,423.1826477,1160.075806,4.9157023,-0.0205096,7.0115104,2.7883105,4.1287551,0,337.3868103,Bad,43.934967,Bad,63.8703346,570.9484863,155.1880798,30.2984886,58.9349403,25.5680408,71.3104782,0,0,60,22.3999977,3.6384504,78.9842072,20,350.3961182,-319.7623291,21.5037823,196.7750702,5.3694878,62.7494698,9.8246889,68.1013794,37.9966812,15,57.0323143,376.3451233,24.5832996,34.9349098,80.1702194,2.148603,0.841248
04-21-2022 10:45:00,87.9,440.3406372,51.4443245,16.9031868,16.8564262,156.6598816,343.8529053,354.9938049,91.2391968,260.5729675,263.5448914,105.2553406,17.2457943,11.2670364,2.8508527,2.3255253,6.1237969,1.1372459,75.5294495,6.4219317,20.7709599,253.3973999,221.7625275,1.5718842,0,219.870636,241.9860687,379.4883728,206.7969055,253.4314728,72.0822678,72.199913,71.8300018,124.8463898,265.0224304,234.392807,209.0811462,265.0224304,30.2936878,8167.407227,0,288.0771179,0,0.4390191,27.6299992,15.5500002,21.3500004,18.5,25.3299999,5.0374351,-0.2249433,45,0.1285,0.7676529,0.2840953,1.0810738,90.0617294,79.9899979,24.4287624,107.1999969,456.8968201,41.4533005,1515.706421,1296.404175,3136.716065,10.0062199,0.290225,Calc Failed,19.3619194,2.6471167,121.80867,117.1633301,5.5429211,64.3786163,0.97426,-16.8474941,404.8728027,77.2969894,68.4917755,492.8003235,933.6296387,1.3176577,-0.1820217,1.148342,1.2978345,831.7990112,865.954834,363.5029907,4.4531784,470.7150574,364.686615,81.1263885,506.5257263,497.6622314,79.2423859,24.4500008,5.8449397,429.1351929,1161.984131,4.6441383,0.3893879,7.0885658,2.7439253,3.8602419,0,343.5957031,Bad,60,Bad,65,579.6500854,155.7043152,30.8098526,59,26.3803635,69.7882385,0,0,60,22.3999977,3.5323379,79.6100922,21.5,593.5793457,-404.7991028,21.6384258,200.7865295,5.3731103,63.0355072,9.7831097,67.8472366,41.8873596,15,56.6159782,406.2135925,24.371521,34.7590561,88.4861984,2.0739419,1.3232795
04-22-2022 09:00:00,86.3,454.1524658,22.3856106,8.2403316,13.176816,158.3113098,330.4210205,354.9938049,90.6531906,259.6331177,265.4540405,100.7569351,16.4487095,9.8655043,2.4140027,1.7849462,5.5173783,1.1795126,81.6246338,7.3791356,0.3649185,253.8203888,222.8591156,13.7565155,0,216.2909698,282.5920715,419.7636108,207.4514465,253.8232117,71.5932236,71.7542648,72.2300034,125.057869,267.0771484,231.634552,211.1572266,267.0771484,31.4499741,8230.769531,0.143,285.9700928,0,0.2167267,27.4300003,15.3400002,20.8500004,18.2000008,24.6200008,5.0701561,-0.2239092,30,0.1314,1.1422764,71.3315887,1.076214,80.6074371,80.1800003,24.4385166,105.8000031,443.0942383,40.6137733,1324.05249,1289.207642,3155.077148,10.0039082,0.5035985,Calc Failed,23.1974182,3.0537684,162.3777161,112.97715,5.2802005,68.6330032,0.9689659,1.9792027,421.7047424,86.5416794,70.1692963,495.8253479,932.2368164,0.7315778,-0.1602773,1.0550629,1.243395,821.2474976,858.3286133,361.710083,4.3625112,470.7150574,363.3774719,78.7546234,507.9096985,496.5092773,74.8094482,23.9300003,5.8632369,461.7018738,1156.53418,4.2269554,-0.634075,5.4469085,4.6876869,2.050703,0,339.3766479,Bad,58,Bad,59,568.1715088,153.3738556,30.5381889,60,27.2312813,70.2799377,0,0,60,22.3999977,3.6441014,79.3534088,21,697.2114258,-567.5119629,22.1901531,201.2118378,5.3729548,62.9917679,9.7638578,67.8254013,45.2803345,15,54.5431328,446.1564331,24.4942169,34.8538666,83.490097,1.3525299,0.4605563
